date,cluster,PM2.5,PM10,SO2,NO2,CO,O3
2014-10-07,2,143.0,186.0,23.0,120.0,1500.0,53.0
2014-10-07,2,167.0,212.0,26.0,106.0,1500.0,90.0
2014-10-07,2,182.0,231.0,23.0,110.0,1500.0,98.0
2014-10-07,2,189.0,235.0,19.0,79.0,1300.0,142.0
2014-10-07,2,199.0,221.0,12.0,69.0,1400.0,120.0
2014-10-07,2,217.0,300.0,7.0,93.0,1800.0,73.0
2014-10-07,2,254.0,282.0,5.0,122.0,2200.0,31.0
2014-10-08,2,271.0,293.0,4.0,141.0,3900.0,2.0
2014-10-08,2,259.0,276.0,4.0,144.0,3400.0,2.0
2014-10-08,2,228.0,241.0,3.0,142.0,1900.0,2.0
2014-10-08,2,207.0,219.0,3.0,120.0,1600.0,2.0
2014-10-08,2,207.0,217.0,3.0,114.0,1500.0,2.0
2014-10-08,2,200.0,235.0,3.0,97.0,1400.0,2.0
2014-10-08,2,195.0,199.0,2.0,87.0,1500.0,2.0
2014-10-08,2,201.0,201.0,2.0,96.0,1800.0,2.0
2014-10-08,2,211.0,211.0,4.0,102.0,2100.0,9.0
2014-10-08,2,233.0,233.0,8.0,103.0,2300.0,24.0
2014-10-08,2,258.0,263.0,11.0,121.0,2500.0,27.0
2014-10-08,2,263.0,263.0,12.0,124.0,2600.0,31.0
2014-10-08,2,272.0,272.0,14.0,113.0,2300.0,57.0
2014-10-08,2,291.0,291.0,19.0,134.0,2500.0,60.0
2014-10-08,2,316.0,316.0,19.0,144.0,2600.0,53.0
2014-10-08,2,328.0,328.0,2.0,135.0,3100.0,2.0
2014-10-09,2,313.0,313.0,2.0,141.0,3100.0,2.0
2014-10-09,2,295.0,295.0,2.0,131.0,2800.0,2.0
2014-10-09,2,281.0,281.0,2.0,104.0,2400.0,2.0
2014-10-09,2,270.0,270.0,2.0,104.0,2600.0,2.0
2014-10-09,2,270.0,270.0,2.0,111.0,2700.0,2.0
2014-10-09,2,271.0,271.0,2.0,112.0,2700.0,2.0
2014-10-09,2,268.0,268.0,2.0,90.0,2300.0,2.0
2014-10-09,2,273.0,273.0,2.0,86.0,2300.0,2.0
2014-10-09,2,270.0,270.0,2.0,98.0,2400.0,2.0
2014-10-09,2,286.0,286.0,2.0,105.0,2500.0,2.0
2014-10-09,2,287.0,287.0,3.0,102.0,2400.0,7.0
2014-10-09,2,289.0,289.0,4.0,107.0,2300.0,17.0
2014-10-09,2,300.0,300.0,6.0,99.0,2200.0,46.0
2014-10-09,2,304.0,304.0,8.0,84.0,2200.0,90.0
2014-10-09,2,319.0,319.0,9.0,94.0,2300.0,100.0
2014-10-09,2,343.0,343.0,9.0,112.0,2400.0,107.0
2014-10-09,2,343.0,343.0,9.0,112.0,2400.0,107.0
2014-10-09,2,345.0,345.0,2.0,146.0,2900.0,2.0
2014-10-09,2,329.0,329.0,2.0,137.0,2800.0,2.0
2014-10-10,2,325.0,325.0,2.0,142.0,3000.0,2.0
2014-10-10,2,311.0,311.0,2.0,142.0,2900.0,2.0
2014-10-10,2,334.0,334.0,2.0,136.0,2500.0,2.0
2014-10-10,2,339.0,339.0,2.0,121.0,2100.0,2.0
2014-10-10,2,319.0,319.0,2.0,105.0,1900.0,14.0
2014-10-10,2,287.0,287.0,2.0,56.0,1800.0,21.0
2014-10-10,2,278.0,278.0,2.0,64.0,1800.0,10.0
2014-10-10,2,265.0,265.0,2.0,79.0,1900.0,4.0
2014-10-10,2,254.0,254.0,2.0,91.0,2000.0,4.0
2014-10-10,2,273.0,273.0,2.0,100.0,2200.0,3.0
2014-10-10,2,272.0,272.0,4.0,113.0,2400.0,5.0
2014-10-10,2,285.0,285.0,16.0,110.0,3100.0,38.0
2014-10-10,2,280.0,280.0,23.0,120.0,2900.0,50.0
2014-10-10,2,281.0,281.0,29.0,109.0,2500.0,90.0
2014-10-10,2,262.0,262.0,33.0,86.0,2200.0,133.0
2014-10-10,2,222.0,222.0,32.0,63.0,1900.0,160.0
2014-10-10,0,216.0,216.0,29.0,50.0,1900.0,181.0
2014-10-10,0,201.0,201.0,20.0,54.0,1900.0,169.0
2014-10-10,2,206.0,206.0,11.0,77.0,2200.0,132.0
2014-10-10,2,224.0,224.0,7.0,108.0,2400.0,79.0
2014-10-10,2,245.0,245.0,4.0,104.0,2700.0,46.0
2014-10-10,2,271.0,271.0,3.0,126.0,3000.0,19.0
2014-10-10,2,262.0,262.0,4.0,111.0,2700.0,28.0
2014-10-10,2,262.0,262.0,4.0,111.0,2700.0,28.0
2014-10-11,2,262.0,262.0,4.0,111.0,2700.0,181.0
2014-10-11,2,262.0,262.0,4.0,111.0,2700.0,28.0
2014-10-11,2,215.0,215.0,4.0,111.0,2700.0,28.0
2014-10-11,2,196.0,196.0,2.0,66.0,1900.0,37.0
2014-10-11,2,194.0,194.0,2.0,64.0,1900.0,20.0
2014-10-11,2,196.0,196.0,2.0,76.0,2100.0,5.0
2014-10-11,2,197.0,197.0,2.0,100.0,2200.0,2.0
2014-10-11,2,182.0,182.0,2.0,92.0,2300.0,2.0
2014-10-11,2,129.0,129.0,2.0,76.0,2200.0,8.0
2014-10-11,2,123.0,123.0,2.0,79.0,2400.0,3.0
2014-10-11,2,126.0,126.0,2.0,73.0,2200.0,17.0
2014-10-11,2,170.0,170.0,4.0,62.0,1800.0,51.0
2014-10-11,2,175.0,175.0,9.0,55.0,1600.0,85.0
2014-10-11,2,184.0,184.0,12.0,63.0,1700.0,96.0
2014-10-11,2,194.0,194.0,12.0,62.0,1600.0,111.0
2014-10-11,2,211.0,211.0,10.0,69.0,1700.0,99.0
2014-10-11,2,209.0,209.0,5.0,70.0,1900.0,75.0
2014-10-11,2,231.0,231.0,4.0,75.0,2000.0,79.0
2014-10-11,2,167.0,167.0,5.0,63.0,1500.0,50.0
2014-10-11,1,46.0,46.0,6.0,42.0,700.0,39.0
2014-10-11,1,8.0,8.0,6.0,31.0,500.0,45.0
2014-10-11,1,4.0,4.0,5.0,25.0,400.0,54.0
2014-10-11,1,6.0,6.0,5.0,22.0,400.0,59.0
2014-10-11,1,3.0,3.0,5.0,20.0,300.0,60.0
2014-10-12,1,5.0,5.0,5.0,18.0,300.0,63.0
2014-10-12,1,4.0,4.0,4.0,17.0,300.0,63.0
2014-10-12,1,3.0,3.0,4.0,17.0,300.0,61.0
2014-10-12,1,3.0,3.0,7.0,17.0,300.0,58.0
2014-10-12,1,3.0,3.0,9.0,16.0,300.0,52.0
2014-10-12,1,3.0,3.0,9.0,15.0,300.0,51.0
2014-10-12,1,3.0,3.0,7.0,18.0,300.0,44.0
2014-10-12,1,3.0,3.0,3.0,18.0,200.0,43.0
2014-10-12,1,3.0,3.0,2.0,23.0,400.0,41.0
2014-10-12,1,3.0,3.0,2.0,26.0,400.0,38.0
2014-10-12,1,5.0,5.0,2.0,34.0,200.0,32.0
2014-10-12,1,3.0,3.0,2.0,33.0,200.0,35.0
2014-10-12,1,3.0,3.0,2.0,19.0,200.0,51.0
2014-10-12,1,3.0,3.0,2.0,11.0,100.0,60.0
2014-10-12,1,3.0,3.0,2.0,14.0,100.0,60.0
2014-10-12,1,7.0,7.0,2.0,17.0,100.0,55.0
2014-10-12,1,6.0,6.0,3.0,19.0,200.0,52.0
2014-10-12,1,4.0,4.0,4.0,25.0,200.0,45.0
2014-10-12,1,3.0,3.0,3.0,33.0,300.0,38.0
2014-10-12,1,10.0,11.0,3.0,37.0,200.0,33.0
2014-10-12,1,6.0,24.0,3.0,46.0,300.0,23.0
2014-10-12,1,15.0,28.0,5.0,57.0,300.0,12.0
2014-10-12,1,6.0,6.0,4.0,47.0,200.0,20.0
2014-10-12,1,6.0,6.0,4.0,31.0,100.0,35.0
2014-10-13,1,3.0,5.0,4.0,29.0,100.0,36.0
2014-10-13,1,3.0,5.0,5.0,29.0,100.0,35.0
2014-10-13,1,3.0,5.0,4.0,27.0,100.0,37.0
2014-10-13,1,3.0,5.0,4.0,23.0,100.0,40.0
2014-10-13,1,3.0,5.0,5.0,24.0,100.0,40.0
2014-10-13,1,7.0,7.0,4.0,30.0,100.0,32.0
2014-10-13,1,3.0,3.0,5.0,35.0,100.0,27.0
2014-10-13,1,12.0,12.0,10.0,47.0,200.0,16.0
2014-10-13,1,4.0,4.0,17.0,42.0,300.0,22.0
2014-10-13,1,3.0,3.0,18.0,37.0,300.0,29.0
2014-10-13,1,3.0,3.0,13.0,25.0,200.0,43.0
2014-10-13,1,3.0,3.0,11.0,18.0,200.0,52.0
2014-10-13,1,3.0,3.0,10.0,16.0,200.0,57.0
2014-10-13,1,3.0,75.0,9.0,16.0,100.0,53.0
2014-10-13,1,8.0,8.0,7.0,14.0,100.0,62.0
2014-10-13,1,5.0,47.0,8.0,18.0,200.0,63.0
2014-10-13,1,9.0,44.0,7.0,26.0,200.0,59.0
2014-10-13,1,8.0,49.0,7.0,35.0,200.0,51.0
2014-10-13,1,14.0,75.0,7.0,55.0,300.0,32.0
2014-10-13,1,21.0,77.0,6.0,77.0,400.0,19.0
2014-10-13,1,34.0,102.0,6.0,100.0,500.0,5.0
2014-10-13,1,37.0,118.0,6.0,102.0,500.0,2.0
2014-10-13,1,46.0,123.0,7.0,100.0,500.0,2.0
2014-10-13,1,52.0,126.0,7.0,94.0,700.0,2.0
2014-10-14,1,57.0,134.0,7.0,91.0,800.0,2.0
2014-10-14,2,66.0,167.0,7.0,90.0,900.0,2.0
2014-10-14,1,58.0,147.0,2.0,82.0,800.0,2.0
2014-10-14,1,30.0,60.0,2.0,72.0,600.0,2.0
2014-10-14,1,25.0,63.0,2.0,69.0,700.0,2.0
2014-10-14,1,27.0,68.0,2.0,63.0,600.0,2.0
2014-10-14,1,17.0,44.0,2.0,60.0,400.0,2.0
2014-10-14,1,16.0,40.0,2.0,56.0,400.0,2.0
2014-10-14,1,18.0,56.0,2.0,56.0,600.0,5.0
2014-10-14,1,22.0,65.0,3.0,56.0,600.0,11.0
2014-10-14,1,20.0,63.0,4.0,58.0,700.0,17.0
2014-10-14,1,25.0,63.0,8.0,58.0,700.0,25.0
2014-10-14,1,29.0,81.0,8.0,80.0,800.0,26.0
2014-10-14,1,42.0,111.0,8.0,87.0,700.0,41.0
2014-10-14,1,40.0,92.0,9.0,48.0,600.0,72.0
2014-10-14,1,33.0,93.0,9.0,38.0,600.0,94.0
2014-10-14,1,27.0,87.0,9.0,36.0,500.0,85.0
2014-10-14,1,34.0,88.0,8.0,32.0,500.0,95.0
2014-10-14,1,45.0,113.0,8.0,69.0,700.0,62.0
2014-10-14,2,62.0,139.0,7.0,108.0,1000.0,29.0
2014-10-14,1,65.0,147.0,8.0,94.0,900.0,32.0
2014-10-14,2,75.0,169.0,9.0,99.0,1000.0,16.0
2014-10-14,2,98.0,207.0,11.0,103.0,1100.0,6.0
2014-10-14,2,112.0,202.0,14.0,98.0,1100.0,7.0
2014-10-15,2,121.0,201.0,9.0,96.0,1100.0,3.0
2014-10-15,2,123.0,210.0,6.0,90.0,1100.0,2.0
2014-10-15,2,134.0,206.0,4.0,86.0,1200.0,2.0
2014-10-15,2,139.0,215.0,4.0,84.0,1200.0,2.0
2014-10-15,2,136.0,209.0,3.0,81.0,1400.0,2.0
2014-10-15,2,131.0,197.0,2.0,78.0,1300.0,2.0
2014-10-15,2,85.0,143.0,3.0,88.0,1100.0,2.0
2014-10-15,1,82.0,132.0,3.0,85.0,1000.0,2.0
2014-10-15,2,74.0,142.0,4.0,83.0,1200.0,2.0
2014-10-15,2,75.0,164.0,8.0,90.0,1200.0,5.0
2014-10-15,1,55.0,154.0,10.0,78.0,1000.0,17.0
2014-10-15,1,20.0,137.0,4.0,17.0,300.0,62.0
2014-10-15,1,5.0,53.0,2.0,8.0,300.0,78.0
2014-10-15,1,7.0,63.0,2.0,11.0,300.0,73.0
2014-10-15,1,7.0,58.0,2.0,14.0,300.0,69.0
2014-10-15,1,3.0,43.0,2.0,22.0,300.0,59.0
2014-10-15,1,7.0,35.0,2.0,21.0,300.0,58.0
2014-10-15,1,6.0,27.0,2.0,21.0,300.0,58.0
2014-10-15,1,6.0,33.0,2.0,35.0,400.0,39.0
2014-10-15,1,14.0,36.0,2.0,69.0,600.0,4.0
2014-10-16,1,19.0,43.0,2.0,72.0,900.0,2.0
2014-10-16,1,18.0,54.0,2.0,72.0,1000.0,2.0
2014-10-16,1,20.0,55.0,2.0,70.0,1000.0,2.0
2014-10-16,1,23.0,56.0,2.0,70.0,900.0,2.0
2014-10-16,1,19.0,53.0,2.0,68.0,900.0,2.0
2014-10-16,1,25.0,74.0,2.0,68.0,1000.0,2.0
2014-10-16,1,30.0,100.0,2.0,69.0,1000.0,2.0
2014-10-16,1,35.0,122.0,2.0,71.0,1100.0,2.0
2014-10-16,1,41.0,157.0,4.0,76.0,1400.0,2.0
2014-10-16,1,24.0,88.0,6.0,62.0,700.0,6.0
2014-10-16,1,21.0,77.0,8.0,52.0,600.0,22.0
2014-10-16,1,19.0,95.0,5.0,24.0,400.0,53.0
2014-10-16,1,19.0,105.0,7.0,21.0,400.0,64.0
2014-10-16,1,25.0,94.0,8.0,22.0,400.0,72.0
2014-10-16,1,29.0,121.0,13.0,22.0,400.0,84.0
2014-10-16,0,37.0,142.0,14.0,26.0,500.0,100.0
2014-10-16,0,48.0,152.0,15.0,36.0,500.0,107.0
2014-10-16,0,52.0,146.0,13.0,53.0,600.0,85.0
2014-10-16,1,52.0,146.0,12.0,70.0,600.0,57.0
2014-10-16,1,51.0,142.0,11.0,69.0,600.0,42.0
2014-10-16,1,57.0,157.0,7.0,94.0,800.0,10.0
2014-10-16,1,63.0,152.0,8.0,88.0,800.0,6.0
2014-10-16,1,70.0,153.0,7.0,84.0,800.0,3.0
2014-10-17,1,74.0,153.0,5.0,78.0,800.0,3.0
2014-10-17,1,79.0,151.0,3.0,76.0,800.0,2.0
2014-10-17,1,79.0,145.0,2.0,73.0,900.0,2.0
2014-10-17,2,75.0,147.0,2.0,88.0,1100.0,2.0
2014-10-17,2,75.0,155.0,3.0,98.0,1100.0,2.0
2014-10-17,1,71.0,140.0,2.0,86.0,1000.0,2.0
2014-10-17,1,73.0,135.0,2.0,81.0,900.0,2.0
2014-10-17,1,72.0,144.0,2.0,78.0,1000.0,2.0
2014-10-17,1,74.0,155.0,5.0,79.0,1100.0,3.0
2014-10-17,2,81.0,188.0,14.0,91.0,1200.0,7.0
2014-10-17,2,89.0,191.0,15.0,107.0,1400.0,12.0
2014-10-17,2,88.0,185.0,21.0,120.0,1300.0,23.0
2014-10-17,2,93.0,168.0,21.0,136.0,1300.0,35.0
2014-10-17,2,106.0,191.0,19.0,129.0,1200.0,69.0
2014-10-17,2,96.0,188.0,19.0,128.0,1100.0,72.0
2014-10-17,0,93.0,175.0,16.0,92.0,900.0,113.0
2014-10-17,0,106.0,177.0,10.0,89.0,1000.0,118.0
2014-10-17,2,104.0,184.0,6.0,110.0,1100.0,71.0
2014-10-18,2,144.0,204.0,4.0,143.0,1900.0,2.0
2014-10-18,2,114.0,167.0,3.0,125.0,1400.0,2.0
2014-10-18,2,97.0,147.0,2.0,112.0,1200.0,2.0
2014-10-18,2,95.0,139.0,2.0,105.0,1200.0,2.0
2014-10-18,2,84.0,147.0,3.0,91.0,1000.0,5.0
2014-10-18,2,92.0,160.0,5.0,84.0,1000.0,14.0
2014-10-18,2,102.0,173.0,9.0,94.0,1100.0,26.0
2014-10-18,2,106.0,176.0,13.0,104.0,1100.0,38.0
2014-10-18,2,118.0,194.0,17.0,120.0,1300.0,55.0
2014-10-18,2,134.0,207.0,23.0,124.0,1500.0,89.0
2014-10-18,2,151.0,234.0,34.0,120.0,1800.0,125.0
2014-10-18,2,188.0,305.0,61.0,130.0,3400.0,151.0
2014-10-18,2,208.0,325.0,46.0,109.0,3800.0,181.0
2014-10-18,2,197.0,302.0,17.0,126.0,3100.0,102.0
2014-10-19,2,211.0,292.0,23.0,106.0,1700.0,34.0
2014-10-19,2,188.0,272.0,23.0,76.0,1500.0,59.0
2014-10-19,2,191.0,255.0,19.0,71.0,1500.0,83.0
2014-10-19,0,159.0,197.0,12.0,53.0,1200.0,114.0
2014-10-19,0,131.0,155.0,8.0,46.0,1100.0,127.0
2014-10-19,0,127.0,157.0,5.0,51.0,1100.0,117.0
2014-10-19,2,133.0,163.0,2.0,78.0,1300.0,70.0
2014-10-19,2,138.0,177.0,2.0,104.0,1500.0,32.0
2014-10-19,2,155.0,205.0,2.0,96.0,1400.0,43.0
2014-10-19,2,163.0,190.0,2.0,85.0,1300.0,39.0
2014-10-19,0,135.0,140.0,2.0,56.0,1100.0,51.0
2014-10-19,1,129.0,131.0,2.0,53.0,1100.0,41.0
2014-10-20,1,134.0,137.0,2.0,56.0,1100.0,32.0
2014-10-20,2,132.0,144.0,2.0,64.0,1100.0,15.0
2014-10-20,2,145.0,151.0,2.0,72.0,1100.0,3.0
2014-10-20,2,146.0,146.0,2.0,70.0,1000.0,2.0
2014-10-20,2,140.0,140.0,2.0,66.0,1100.0,2.0
2014-10-20,2,136.0,144.0,2.0,58.0,1100.0,2.0
2014-10-20,2,136.0,162.0,2.0,66.0,1300.0,2.0
2014-10-20,2,162.0,198.0,2.0,69.0,1600.0,2.0
2014-10-20,2,182.0,253.0,2.0,90.0,2000.0,2.0
2014-10-20,2,182.0,274.0,2.0,109.0,2000.0,2.0
2014-10-20,2,205.0,234.0,2.0,103.0,1800.0,9.0
2014-10-20,2,222.0,259.0,2.0,92.0,1600.0,35.0
2014-10-20,2,221.0,269.0,4.0,91.0,1600.0,64.0
2014-10-20,2,241.0,310.0,3.0,119.0,1800.0,47.0
2014-10-20,2,258.0,289.0,2.0,124.0,1800.0,42.0
2014-10-20,2,247.0,258.0,2.0,106.0,1700.0,51.0
2014-10-20,2,223.0,223.0,2.0,105.0,1700.0,53.0
2014-10-20,2,202.0,212.0,2.0,89.0,1600.0,64.0
2014-10-20,2,202.0,209.0,2.0,91.0,1700.0,40.0
2014-10-20,2,203.0,220.0,2.0,112.0,1900.0,17.0
2014-10-20,2,208.0,223.0,2.0,97.0,1900.0,18.0
2014-10-20,2,206.0,207.0,2.0,84.0,1900.0,22.0
2014-10-20,2,163.0,163.0,4.0,78.0,1700.0,16.0
2014-10-20,1,105.0,105.0,5.0,71.0,1300.0,12.0
2014-10-21,1,51.0,51.0,4.0,52.0,800.0,24.0
2014-10-21,1,38.0,38.0,3.0,47.0,700.0,22.0
2014-10-21,1,39.0,39.0,3.0,46.0,600.0,22.0
2014-10-21,1,19.0,19.0,7.0,32.0,600.0,40.0
2014-10-21,1,20.0,20.0,10.0,40.0,700.0,31.0
2014-10-21,1,26.0,26.0,27.0,45.0,1400.0,25.0
2014-10-21,1,32.0,32.0,31.0,57.0,1500.0,15.0
2014-10-21,1,29.0,29.0,30.0,58.0,1500.0,14.0
2014-10-21,1,27.0,27.0,29.0,63.0,1400.0,11.0
2014-10-21,1,26.0,26.0,30.0,65.0,1400.0,11.0
2014-10-21,1,31.0,31.0,26.0,64.0,1300.0,12.0
2014-10-21,1,33.0,33.0,30.0,67.0,1500.0,14.0
2014-10-21,1,25.0,25.0,29.0,65.0,1400.0,20.0
2014-10-21,1,34.0,34.0,26.0,54.0,1200.0,31.0
2014-10-21,1,32.0,32.0,20.0,51.0,1000.0,39.0
2014-10-21,1,32.0,74.0,20.0,51.0,1000.0,40.0
2014-10-21,1,25.0,74.0,18.0,48.0,1100.0,43.0
2014-10-21,1,26.0,85.0,16.0,52.0,1200.0,41.0
2014-10-21,1,34.0,102.0,16.0,75.0,1700.0,20.0
2014-10-21,2,47.0,118.0,11.0,93.0,2200.0,2.0
2014-10-21,2,59.0,130.0,11.0,99.0,2500.0,2.0
2014-10-21,2,68.0,141.0,14.0,99.0,2600.0,2.0
2014-10-21,2,70.0,142.0,18.0,96.0,2100.0,3.0
2014-10-21,2,67.0,131.0,18.0,87.0,1500.0,2.0
2014-10-22,2,56.0,117.0,17.0,84.0,1200.0,2.0
2014-10-22,1,45.0,98.0,12.0,78.0,1100.0,2.0
2014-10-22,1,39.0,81.0,8.0,72.0,1000.0,2.0
2014-10-22,1,39.0,97.0,8.0,70.0,600.0,2.0
2014-10-22,1,37.0,90.0,8.0,69.0,600.0,2.0
2014-10-22,1,40.0,102.0,8.0,67.0,800.0,2.0
2014-10-22,2,61.0,148.0,11.0,81.0,1500.0,2.0
2014-10-22,2,63.0,166.0,10.0,81.0,1500.0,2.0
2014-10-22,2,67.0,176.0,11.0,81.0,1700.0,2.0
2014-10-22,2,63.0,180.0,10.0,78.0,1700.0,2.0
2014-10-22,2,68.0,183.0,11.0,83.0,1700.0,2.0
2014-10-22,2,78.0,194.0,13.0,92.0,1600.0,2.0
2014-10-22,2,69.0,166.0,13.0,85.0,1300.0,2.0
2014-10-22,1,53.0,116.0,13.0,72.0,900.0,5.0
2014-10-22,1,64.0,134.0,15.0,75.0,1000.0,9.0
2014-10-22,1,63.0,132.0,13.0,66.0,900.0,14.0
2014-10-22,1,67.0,132.0,12.0,64.0,800.0,17.0
2014-10-22,1,79.0,138.0,9.0,62.0,900.0,19.0
2014-10-22,1,66.0,119.0,8.0,81.0,900.0,6.0
2014-10-22,1,58.0,110.0,7.0,88.0,900.0,2.0
2014-10-22,2,90.0,170.0,8.0,102.0,1500.0,2.0
2014-10-22,2,105.0,184.0,11.0,103.0,1700.0,2.0
2014-10-22,2,92.0,168.0,12.0,98.0,1600.0,2.0
2014-10-22,2,89.0,149.0,12.0,94.0,1600.0,2.0
2014-10-23,2,99.0,164.0,12.0,92.0,1700.0,2.0
2014-10-23,2,97.0,160.0,11.0,92.0,1700.0,2.0
2014-10-23,2,99.0,177.0,13.0,94.0,1800.0,2.0
2014-10-23,2,91.0,174.0,12.0,91.0,1600.0,2.0
2014-10-23,2,83.0,154.0,11.0,91.0,1400.0,2.0
2014-10-23,2,79.0,153.0,10.0,90.0,1300.0,2.0
2014-10-23,2,84.0,153.0,10.0,92.0,1300.0,2.0
2014-10-23,2,83.0,148.0,10.0,90.0,1300.0,2.0
2014-10-23,2,90.0,168.0,9.0,83.0,1300.0,2.0
2014-10-23,2,106.0,165.0,6.0,70.0,1200.0,3.0
2014-10-23,2,107.0,165.0,6.0,68.0,1200.0,6.0
2014-10-23,2,103.0,175.0,7.0,71.0,1300.0,9.0
2014-10-23,2,87.0,186.0,7.0,72.0,1500.0,14.0
2014-10-23,2,85.0,184.0,9.0,81.0,1600.0,16.0
2014-10-23,2,84.0,183.0,13.0,93.0,1700.0,16.0
2014-10-23,2,90.0,190.0,21.0,100.0,1700.0,19.0
2014-10-23,2,94.0,204.0,25.0,116.0,1900.0,14.0
2014-10-23,2,105.0,210.0,21.0,130.0,2100.0,5.0
2014-10-23,2,102.0,190.0,11.0,122.0,2300.0,2.0
2014-10-23,2,101.0,182.0,7.0,116.0,2600.0,2.0
2014-10-23,2,109.0,184.0,5.0,112.0,2900.0,2.0
2014-10-23,2,113.0,189.0,4.0,106.0,3100.0,2.0
2014-10-23,2,117.0,188.0,4.0,101.0,3400.0,2.0
2014-10-23,2,114.0,182.0,4.0,95.0,3300.0,2.0
2014-10-24,2,111.0,185.0,4.0,99.0,3400.0,2.0
2014-10-24,2,112.0,207.0,5.0,104.0,3500.0,2.0
2014-10-24,2,118.0,204.0,3.0,106.0,2900.0,2.0
2014-10-24,2,103.0,181.0,3.0,99.0,1900.0,2.0
2014-10-24,2,96.0,156.0,2.0,90.0,1800.0,2.0
2014-10-24,2,92.0,157.0,2.0,84.0,1700.0,2.0
2014-10-24,2,90.0,157.0,2.0,85.0,1700.0,2.0
2014-10-24,2,90.0,160.0,2.0,82.0,1900.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,19.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,19.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,19.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,19.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,15.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,5.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-24,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,87.0,204.0,2.0,93.0,2100.0,2.0
2014-10-25,2,211.0,211.0,2.0,93.0,2100.0,2.0
2014-10-25,2,222.0,222.0,2.0,93.0,2100.0,2.0
2014-10-25,2,224.0,224.0,2.0,93.0,2100.0,2.0
2014-10-25,2,235.0,235.0,2.0,93.0,2100.0,2.0
2014-10-25,2,269.0,269.0,2.0,93.0,2100.0,2.0
2014-10-25,2,305.0,305.0,2.0,93.0,2100.0,2.0
2014-10-25,2,305.0,305.0,2.0,93.0,2100.0,2.0
2014-10-25,2,301.0,301.0,2.0,93.0,2100.0,2.0
2014-10-25,2,299.0,299.0,2.0,93.0,2100.0,2.0
2014-10-25,2,271.0,271.0,2.0,93.0,2100.0,2.0
2014-10-25,2,258.0,258.0,2.0,93.0,2100.0,2.0
2014-10-25,2,244.0,244.0,2.0,93.0,2100.0,2.0
2014-10-25,2,244.0,244.0,2.0,93.0,2100.0,2.0
2014-10-26,2,216.0,216.0,2.0,93.0,2100.0,2.0
2014-10-26,2,204.0,204.0,2.0,93.0,2100.0,2.0
2014-10-26,2,183.0,183.0,2.0,93.0,2100.0,2.0
2014-10-26,2,175.0,175.0,2.0,93.0,2100.0,2.0
2014-10-26,2,190.0,190.0,2.0,93.0,2100.0,2.0
2014-10-26,2,190.0,190.0,2.0,93.0,2100.0,2.0
2014-10-26,1,6.0,6.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
2014-10-26,1,3.0,3.0,2.0,93.0,2100.0,2.0
